# This is a data table for enstatite and qtz computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 181 181
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
2099.6476285066838 12000.0 1077.7868404984474 3034.6016759739528 4.9721304554097416e-05 1307.8776812329843 4.7617504842253405e-05 59587252361.41012 -13356954.794486228
2102.243828485065 12000.0 1079.9275641562417 3034.277041046078 5.0245521702059636e-05 1308.9527911593586 4.7622599401860495e-05 59199424215.21601 -13354153.867057623
2104.8400284634467 12000.0 1082.070735131856 3033.948559234072 5.0802878129679e-05 1310.0819030377775 4.762775544107426e-05 58793206594.16499 -13351347.378648799
2107.4362284418285 12000.0 1084.2162609356456 3033.61601087095 5.139721609185055e-05 1311.271288698638 4.763297644862905e-05 58366831254.964386 -13348535.323019309
2110.0324284202093 12000.0 1086.3640377572738 3033.279150948249 5.203303495460108e-05 1312.5282926895545 4.763826631479897e-05 57918270710.85974 -13345717.694182398
2112.628628398592 12000.0 1088.5139485467225 3032.9377047739526 5.271564433953948e-05 1313.8615805506556 4.7643629400152715e-05 57445184816.66869 -13342894.486436628
2115.2248283769736 12000.0 1090.665860615205 3032.5913625828653 5.34513642462395e-05 1315.2814607945375 4.764907062088605e-05 56944854460.63017 -13340065.694403032
2117.8210283553553 12000.0 1092.8196226828732 3032.239772808278 5.424778799460966e-05 1316.8003145016444 4.76545955553418e-05 56414095411.54383 -13337231.31306912
2120.417228333736 12000.0 1094.97506110603 3031.882533611212 5.511413259859614e-05 1318.4331692788458 4.766021057810867e-05 55849145062.83457 -13334391.337841464
2123.013428312118 12000.0 1097.1319750966504 3031.519182011325 5.606172203958521e-05 1320.1984782436589 4.766592303207144e-05 55245514612.65643 -13331545.764609175
2125.6096282905 12000.0 1099.2901304792613 3031.149179759458 5.7104654817122225e-05 1322.1192087495733 4.767174145202152e-05 54597787512.01971 -13328694.589821411
2128.2058282688813 12000.0 1101.4492514724843 3030.7718946737027 5.826075614612812e-05 1324.2243914982073 4.7677675860049205e-05 53899343228.56335 -13325837.810583202
2130.802028247263 12000.0 1103.609009577427 3030.386575448145 5.955296914081383e-05 1326.5513812561824 4.76837381642079e-05 53141965804.841354 -13322975.424775692
2133.3982282256447 12000.0 1105.7690082904883 3029.9923168748483 6.101145461249857e-05 1329.149265811299 4.768994270884432e-05 52315275532.569145 -13320107.431209588
2135.9944282040265 12000.0 1107.9287613905035 3029.5880104790162 6.267687822988281e-05 1332.0842131614322 4.769630705567543e-05 51405868092.76443 -13317233.829824854
2138.590628182408 12000.0 1110.0876611173153 3029.1722720797247 6.460580887783691e-05 1335.4482321416344 4.7702853129839056e-05 50395953155.951675 -13314354.62195685
2141.1868281607904 12000.0 1112.2449295390397 3028.74333089914 6.688012924874445e-05 1339.3744369027074 4.77096089740633e-05 49261051686.84218 -13311469.81070126
2143.7830281391725 12000.0 1114.3995401295833 3028.298850528438 6.962418884209894e-05 1344.0647465946415 4.771661158038769e-05 47965820102.9206 -13308579.401432807
2146.379228117554 12000.0 1116.550085327588 3027.8356252172043 7.303082535653695e-05 1349.8330830909101 4.772391169340117e-05 46458354953.26709 -13305683.402577272
2148.975428095935 12000.0 1118.6945708910935 3027.349117739517 7.736368530619172e-05 1357.1474765624994 4.7731581122661006e-05 44684989113.65119 -13302781.82681803
2151.5716280743172 12000.0 1120.8301726002246 3026.833209074463 8.290547543244223e-05 1366.983260957934 4.7739716733247044e-05 42654159817.41003 -13299874.69293574
2154.167828052701 12000.0 1122.9519738205709 3026.280773518782 9.053324032634972e-05 1382.08781377496 4.7748431429243646e-05 40363170312.64488 -13296962.028278286
2156.764028031103 12000.0 1125.0490186982788 3025.677353334765 0.00010315026031428911 1404.434380635075 4.775795404646779e-05 37613703497.75651 -13294043.877155427
2159.360228009947 12000.0 1127.1114451042376 3024.982644226216 0.00011933472237731638 1426.4301378173348 4.7768922005489e-05 34660631104.031204 -13291120.323802244
2161.956428039068 12000.0 1129.1518578515388 3024.196332976994 0.00012389160454737865 1430.2619850891153 4.778134224432288e-05 33365251592.03853 -13288191.463736601
2164.552790451013 12000.0 1131.2106997296214 3023.446747546453 0.00010519219278291479 1402.4479545308952 4.779318839244079e-05 36390075633.31013 -13285257.31574435
2167.1488279446075 12000.0 1133.3400335120969 3022.8642395090246 7.406443657216091e-05 1353.1761117515946 4.780239817302208e-05 45718141703.31147 -13282317.765348237
2169.7450279229893 12000.0 1135.5595458922908 3022.473036976923 4.800972637991526e-05 1310.2835184248836 4.7808585298259275e-05 60570579603.40702 -13279372.561003348
2172.341227901371 12000.0 1137.8400361863896 3022.2112247085593 3.384575489957695e-05 1287.9671151517518 4.7812726926105094e-05 74368279171.25949 -13276421.486011242
2174.9374278797522 12000.0 1140.1467131306417 3022.0038116909636 2.8694607133319913e-05 1280.486846497998 4.781600851758849e-05 81196373884.53403 -13273464.440448646
2177.533627858134 12000.0 1142.4633540753275 3021.8103108736937 2.7481140888835463e-05 1278.8790821844084 4.781907040294027e-05 83000073647.3213 -13270501.38826728
2180.1298278365152 12000.0 1144.785249136854 3021.6186144672847 2.7320314789483538e-05 1278.8229075792387 4.782210412265267e-05 83248973254.8005 -13267532.313778337
2182.726027814897 12000.0 1147.1115214196034 3021.4265973968254 2.7332776275565894e-05 1279.0374989613572 4.782514330300037e-05 83234727889.51334 -13264557.205389163
2185.3222277932787 12000.0 1149.4420804018155 3021.2340348915277 2.7362824439150307e-05 1279.2806706325607 4.782819150426658e-05 83193757835.93362 -13261576.051964112
2187.9184277716604 12000.0 1151.7769268662669 3021.040910750143 2.739406773944516e-05 1279.525628531071 4.783124898633687e-05 83151019269.88254 -13258588.842380585
2190.5146277500417 12000.0 1154.11606764514 3020.8472223277445 2.7425468087435267e-05 1279.7706533975663 4.783431579457829e-05 83108091249.24864 -13255595.56549885
2193.1108277284243 12000.0 1156.459509799257 3020.652967494572 2.7456986792708265e-05 1280.01568481253 4.78373919662321e-05 83065034759.14537 -13252596.21016085
2195.707027706805 12000.0 1158.807260401547 3020.4581441234154 2.7488623803011333e-05 1280.26072618783 4.784047753852792e-05 83021849720.09695 -13249590.765190167
2198.303227685187 12000.0 1161.1593265207484 3020.2627500697818 2.7520379956237647e-05 1280.5057838154755 4.7843572548998056e-05 82978536810.1833 -13246579.219392044
2200.8994276635694 12000.0 1163.5157152269967 3020.066783185141 2.755225575229728e-05 1280.7508626792796 4.784667703526793e-05 82935094281.18451 -13243561.561553346
2203.4956276419516 12000.0 1165.8764335908927 3019.8702413066526 2.758425213813431e-05 1280.9959678530329 4.7849791035219094e-05 82891522485.67656 -13240537.780442603
2206.0918276203324 12000.0 1168.2414886839688 3019.6731222586523 2.7616370085604185e-05 1281.2411060116688 4.785291458696592e-05 82847820609.50183 -13237507.864809977
2208.6880275987137 12000.0 1170.6108875721693 3019.475423853405 2.7648610384540397e-05 1281.4862827684444 4.7856047728843986e-05 82803988012.11629 -13234471.803387277
2211.284227577096 12000.0 1172.9846373260953 3019.277143894797 2.768097347308211e-05 1281.7315016910384 4.7859190499351825e-05 82760024892.7206 -13231429.584887963
2213.880427555478 12000.0 1175.3627450182103 3019.078280173206 2.7713460610463874e-05 1281.9767700832501 4.786234293723246e-05 82715929871.92987 -13228381.198007135
2216.476627533859 12000.0 1177.7452177116647 3018.8788304640557 2.774607246756214e-05 1282.2220926812984 4.786550508149667e-05 82671703242.85986 -13225326.631421551
1749.160631425155 12100.0 818.3726993692107 3065.167622706852 3.232595941086291e-05 1246.4078659505437 4.714266160504194e-05 76725537183.41896 -13684133.631788507
1751.7568314035366 12100.0 820.0788508062251 3064.998449824475 3.2373741127391645e-05 1246.7730305386929 4.714526364875492e-05 76664410916.7408 -13682006.759830823
1754.3530313819183 12100.0 821.7880582879297 3064.828732186512 3.242182898039071e-05 1247.1378463006752 4.7147874359984414e-05 76602971876.87883 -13679875.454399038
1756.9492313603002 12100.0 823.5003268611617 3064.658466867138 3.247022804374378e-05 1247.502325963131 4.715049378657713e-05 76541217062.5238 -13677739.7075525
1759.5454313386817 12100.0 825.2156615657732 3064.487650900862 3.251894282234658e-05 1247.866482165177 4.715312197702006e-05 76479142355.11154 -13675599.511337448
1762.1416313170625 12100.0 826.934067430906 3064.316281294665 3.25679775718731e-05 1248.2303274526332 4.715575898025418e-05 76416743753.73912 -13673454.857787063
1764.7378312954452 12100.0 828.6555494787171 3064.1443550212202 3.2617337692370706e-05 1248.593875465332 4.7158404845779294e-05 76354017231.13947 -13671305.738921475
1767.3340312738253 12100.0 830.3801127173938 3063.9718690128716 3.266702801533878e-05 1248.9571397390548 4.7161059623747133e-05 76290958088.20444 -13669152.146747781
1769.9302312522082 12100.0 832.1077621481381 3063.7988201684775 3.271705362107166e-05 1249.3201328749665 4.716372336485656e-05 76227562753.15149 -13666994.073260104
1772.5264312305897 12100.0 833.8385027605109 3063.6252053496587 3.276741969829596e-05 1249.6828692272684 4.716639612041181e-05 76163825908.97311 -13664831.510439578
1775.1226312089714 12100.0 835.5723395319656 3063.451021381591 3.281813178904236e-05 1250.0453623733079 4.716907794231083e-05 76099744368.47276 -13662664.450254422
1777.7188311873529 12100.0 837.3092774301767 3063.276265048499 3.2869194873693435e-05 1250.4076259597907 4.717176888311515e-05 76035312348.30852 -13660492.884659922
1780.3150311657346 12100.0 839.0493214102462 3063.100933097478 3.292061495078399e-05 1250.769674534084 4.7174468995991626e-05 75970526192.10199 -13658316.805598496
1782.9112311441158 12100.0 840.7924764147028 3062.9250222347414 3.2972397150200695e-05 1251.1315228690507 4.7177178334770724e-05 75905380159.12064 -13656136.204999708
1785.5074311224982 12100.0 842.5387473725714 3062.7485291271782 3.302454797924225e-05 1251.4931847932987 4.717989695392316e-05 75839869991.02557 -13653951.074780313
1788.1036311008795 12100.0 844.288139202632 3062.571450394825 3.307707268574135e-05 1251.854675199674 4.718262490867637e-05 75773990704.30984 -13651761.40684428
1790.6998310792617 12100.0 846.0406568069011 3062.3937826237575 3.312997802223884e-05 1252.2160091969163 4.7185362254816574e-05 75707736880.10503 -13649567.193082822
1793.2960310576432 12100.0 847.7963050762191 3062.2155223434565 3.318327006913428e-05 1252.5772017838 4.718810904903803e-05 75641103728.11151 -13647368.425374454
1795.8922310360244 12100.0 849.5550888846628 3062.0366660532973 3.323695448965888e-05 1252.9382694984517 4.719086534853559e-05 75574085531.66005 -13645165.095585002
1798.4884310144068 12100.0 851.3170130904764 3061.857210196898 3.329103848509088e-05 1253.2992269336228 4.71936312114005e-05 75506676923.49178 -13642957.195567662
1801.0846309927888 12100.0 853.0820825402625 3061.677151174255 3.3345528921256924e-05 1253.6600897307037 4.719640669643413e-05 75438872532.24393 -13640744.717163038
1803.68083097117 12100.0 854.8503020615317 3061.4964853364945 3.3400432048138706e-05 1254.0208753855927 4.71991918632295e-05 75370666423.45572 -13638527.652199166
1806.277030949551 12100.0 856.6216764645651 3061.3152089904506 3.3455755136802464e-05 1254.3815996134706 4.720198677210137e-05 75302052874.96237 -13636305.992491575
1808.8732309279328 12100.0 858.3962105452083 3061.1333183858696 3.351150530916337e-05 1254.742278504002 4.720479148428422e-05 75233025887.87518 -13634079.729843328
1811.4694309063152 12100.0 860.1739090806805 3060.950809729053 3.3567689671406273e-05 1255.1029296619122 4.7207606061722615e-05 75163579677.64221 -13631848.856045054
1814.0656308846965 12100.0 861.9547768291086 3060.7676791670438 3.362431649177919e-05 1255.463570882927 4.721043056731578e-05 75093707561.43971 -13629613.362875007
1816.6618308630782 12100.0 863.738818529062 3060.583922796741 3.368139285209249e-05 1255.824219496142 4.721326506477781e-05 75023403216.7646 -13627373.242099114
1819.2580308414604 12100.0 865.5260389009491 3060.399536658906 3.373892676403161e-05 1256.1848920422383 4.7216109618730844e-05 74952660125.63373 -13625128.48547102
1821.8542308198412 12100.0 867.3164426474832 3060.214516741989 3.3796926483591946e-05 1256.5456090149492 4.7218964294646866e-05 74881471785.03308 -13622879.084732143
1824.4504307982236 12100.0 869.1100344415754 3060.0288589708616 3.385540022907705e-05 1256.90638812886 4.7221829159022306e-05 74809830880.82578 -13620625.03161172
1827.046630776605 12100.0 870.9068189458922 3059.8425592151716 3.391435685621766e-05 1257.2672471371081 4.722470427925e-05 74737730742.89972 -13618366.317826884
1829.6428307549872 12100.0 872.7068007928319 3059.655613281854 3.397380471838319e-05 1257.628206237753 4.7227589723735584e-05 74665164035.09676 -13616102.935082685
1832.239030733368 12100.0 874.5099845970981 3059.4680169204667 3.4033752712119973e-05 1257.9892859656984 4.723048556181602e-05 74592123037.69673 -13613834.875072177
1834.8352307117502 12100.0 876.316374941729 3059.2797658134414 3.4094210734738974e-05 1258.350505871903 4.723339186391095e-05 74518600406.11984 -13611562.129476478
1837.4314306901326 12100.0 878.1259763943963 3059.0908555746405 3.415518788539353e-05 1258.7118845544962 4.7236308701545934e-05 74444588485.9587 -13609284.689964818
1840.0276306685137 12100.0 879.9387934934348 3058.901281759218 3.421669360041693e-05 1259.073444654865 4.723923614720115e-05 74370079249.7496 -13607002.548194611
1842.6238306468954 12100.0 881.7548307497054 3058.7110398478467 3.4278738293873587e-05 1259.4352073430618 4.724217427455587e-05 74295064371.19055 -13604715.695811527
1845.2200306252773 12100.0 883.5740926484577 3058.520125252818 3.4341332236493175e-05 1259.7971950718577 4.724512315839529e-05 74219534958.68037 -13602424.12444955
1847.8162306036593 12100.0 885.3965836432762 3058.3285333128306 3.44044860524415e-05 1260.159428017498 4.7248082874692046e-05 74143483459.78996 -13600127.825731065
1850.4124305820399 12100.0 887.2223081681877 3058.1362592953174 3.4468209982609096e-05 1260.521929737125 4.725105350057129e-05 74066900270.48279 -13597826.791266916
1853.0086305604218 12100.0 889.0512706153095 3057.9432983912425 3.453251636584469e-05 1260.8847242225859 4.725403511439217e-05 73989776456.526 -13595521.012656495
1855.6048305388042 12100.0 890.8834753553383 3057.749645706132 3.4597415850909955e-05 1261.247834487564 4.725702779588755e-05 73912102605.37875 -13593210.48148781
1858.201030517186 12100.0 892.7189267193899 3057.555296277475 3.466291992201044e-05 1261.6112847847971 4.726003162589623e-05 73833868900.44412 -13590895.18933758
1860.7972304955674 12100.0 894.5576290129684 3057.360245050695 3.472904136239492e-05 1261.9750999799705 4.726304668673547e-05 73755065798.79524 -13588575.127771307
1863.3934304739498 12100.0 896.3995864996687 3057.164486894289 3.479579287177033e-05 1262.3393053627221 4.72660730619682e-05 73675683295.41142 -13586250.288343372
1865.98963045233 12100.0 898.2448034156114 3056.9680165750624 3.4863187075513536e-05 1262.7039269836946 4.726911083678715e-05 73595710864.79898 -13583920.662597122
1868.585830430712 12100.0 900.0932839522138 3056.7708287890805 3.493123691901333e-05 1263.068991781976 4.727216009753756e-05 73515137203.16393 -13581586.242064957
1871.1820304090938 12100.0 901.9450322701596 3056.572918125615 3.499995686907898e-05 1263.434525535498 4.727522093227599e-05 73433952299.60875 -13579247.018268444
1873.7782303874756 12100.0 903.8000524882227 3056.37427908455 3.506936005893707e-05 1263.8005587178375 4.727829343050253e-05 73352143979.49335 -13576902.982718391
1876.374430365858 12100.0 905.6583486800082 3056.1749060696943 3.5139461633318665e-05 1264.1671175956035 4.72813776832656e-05 73269701039.27045 -13574554.126914984
1878.970630344238 12100.0 907.519924888853 3055.9747933783406 3.521027664944788e-05 1264.5342328148752 4.728447378332494e-05 73186611195.23932 -13572200.442347858
1881.566830322621 12100.0 909.3847850994207 3055.773935208136 3.528182033667395e-05 1264.9019347512487 4.72875818250468e-05 73102862218.01491 -13569841.920496233
1884.1630303010031 12100.0 911.252933266107 3055.5723256504084 3.535410838316062e-05 1265.2702535537233 4.729070190450875e-05 73018441345.5432 -13567478.552829022
1886.7592302793846 12100.0 913.1243732846342 3055.3699586857538 3.542715737697441e-05 1265.639221306797 4.729383411956951e-05 72933335424.858 -13565110.330804946
1889.3554302577654 12100.0 914.9991090139374 3055.1668281811367 3.550098474542403e-05 1266.0088701635902 4.729697856991552e-05 72847531312.75386 -13562737.245872656
1891.9516302361471 12100.0 916.8771442533471 3054.9629278802213 3.5575607865408424e-05 1266.3792349782507 4.730013535721227e-05 72761014773.49039 -13560359.289470866
1894.54783021453 12100.0 918.7584827565588 3054.7582514162696 3.5651044340830135e-05 1266.7503495484632 4.7303304584906434e-05 72673771341.29146 -13557976.453028478
1897.144030192911 12100.0 920.6431282199919 3054.5527922904507 3.57273133048418e-05 1267.1222489508953 4.730648635856341e-05 72585786329.02061 -13555588.727964727
1899.740230171292 12100.0 922.5310842897743 3054.3465438794815 3.5804433910618026e-05 1267.4949704804685 4.730968078575097e-05 72497044512.88672 -13553196.10568931
1902.3364301496747 12100.0 924.4223545473069 3054.139499425979 3.5882426007334335e-05 1267.86855064953 4.731288797619054e-05 72407530338.66753 -13550798.57760255
1904.9326301280566 12100.0 926.3169425250962 3053.931652032576 3.596131082134451e-05 1268.2430294214048 4.731610804185038e-05 72317227288.64717 -13548396.135095524
1907.5288301064372 12100.0 928.2148516797461 3053.722994664311 3.604110935121588e-05 1268.6184473480002 4.731934109691065e-05 72226118734.47153 -13545988.769550238
1910.1250300848192 12100.0 930.1160854161717 3053.5135201344897 3.612184396802088e-05 1268.9948420283515 4.732258725798456e-05 72134187625.64221 -13543576.472339794
1912.7212300632011 12100.0 932.0206470713019 3053.3032211085847 3.620353702771078e-05 1269.3722594264054 4.7325846644060224e-05 72041415544.40935 -13541159.234828534
1915.3174300415826 12100.0 933.9285399043001 3053.0920900968713 3.628621300181952e-05 1269.7507426488698 4.732911937661702e-05 71947784195.83937 -13538737.04837224
1917.913630019964 12100.0 935.8397671137936 3052.880119440311 3.636989604936887e-05 1270.1303364745613 4.733240557984682e-05 71853274589.00725 -13536309.90431831
1920.5098299983463 12100.0 937.7543318145908 3052.667301321225 3.645461151150934e-05 1270.5110870005653 4.733570538049098e-05 71757866991.11455 -13533877.794005945
1923.1060299767282 12100.0 939.6722370558418 3052.4536277416832 3.6540386395502114e-05 1270.8930425837152 4.733901890817797e-05 71661541136.12263 -13531440.70876634
1925.7022299551093 12100.0 941.5934857949615 3052.239090521427 3.662724778099401e-05 1271.2762540962835 4.734234629545827e-05 71564275360.2245 -13528998.639922887
1928.2984299334908 12100.0 943.5180809148587 3052.0236813010465 3.67152240547759e-05 1271.6607724732 4.734568767775781e-05 71466048200.58084 -13526551.578791406
1930.8946299118738 12100.0 945.4460252053104 3051.8073915188984 3.6804345155872906e-05 1272.0466511416246 4.7349043193738906e-05 71366836838.30664 -13524099.516680343
1933.4908298902544 12100.0 947.37732137274 3051.590212419557 3.6894641049226956e-05 1272.433945098188 4.7352412985172126e-05 71266617690.45163 -13521642.444891006
1936.0870298686364 12100.0 949.3119720243849 3051.37213503525 3.6986144411025965e-05 1272.8227107229716 4.735579719722737e-05 71165367118.08545 -13519180.354717812
1938.6832298470183 12100.0 951.2499796785414 3051.1531501815693 3.707888819860145e-05 1273.213008994947 4.735919597854372e-05 71063059267.0557 -13516713.237448508
1941.2794298253993 12100.0 953.1913467389531 3050.9332484494334 3.7172906536893515e-05 1273.6049009977903 4.7362609481357505e-05 70959667908.48062 -13514241.08436446
1943.8756298037813 12100.0 955.1360755185597 3050.712420196314 3.726823557397436e-05 1273.99844917327 4.736603786164196e-05 70855166335.69792 -13511763.886740912
1946.4718297821635 12100.0 957.08416821016 3050.4906555382195 3.7364912671941233e-05 1274.39372168459 4.736948127923533e-05 70749526340.5858 -13509281.63584724
1949.068029760545 12100.0 959.035626896657 3050.2679443349434 3.7462976547125934e-05 1274.7907849452654 4.737293989807367e-05 70642718559.31335 -13506794.322947279
1951.6642297389265 12100.0 960.9904535445385 3050.044276188071 3.7562468058325765e-05 1275.1897121225786 4.737641388622578e-05 70534712690.63434 -13504301.939299604
1954.2604297173075 12100.0 962.948649988044 3049.819640417258 3.7663429379128676e-05 1275.5905773102666 4.7379903416265734e-05 70425477102.68694 -13501804.47615785
1956.8566296956894 12100.0 964.9102179403417 3049.5940260657553 3.776590413667277e-05 1275.9934575074208 4.7383408665191385e-05 70314978994.53798 -13499301.924771039
1959.4528296740714 12100.0 966.8751589716412 3049.367421873717 3.7869938759810867e-05 1276.3984322666363 4.7386929814843464e-05 70203184436.24744 -13496794.276383938
1962.049029652453 12100.0 968.8434745213017 3049.139816273263 3.797558135219865e-05 1276.8055864120433 4.739046705198707e-05 70090057986.88742 -13494281.522237396
1964.645229630835 12100.0 970.8151658675633 3048.9111973715626 3.808288180336673e-05 1277.2150080037695 4.739402056857943e-05 69975562322.3059 -13491763.653568728
1967.241429609217 12100.0 972.7902341457084 3048.6815529399296 3.819189308244242e-05 1277.6267865381249 4.739759056194453e-05 69859659250.8106 -13489240.661612118
1969.837629587598 12100.0 974.768680323381 3048.4508703909546 3.8302669711428865e-05 1278.0410172627758 4.740117723513395e-05 69742308680.48329 -13486712.537599012
1972.43382956598 12100.0 976.7505052052438 3048.2191367781174 3.841526888568965e-05 1278.4577996481103 4.7404780796938574e-05 69623468501.76454 -13484179.27275855
1975.0300295443622 12100.0 978.7357094129547 3047.986338756486 3.852975148189213e-05 1278.8772385312443 4.740840146250557e-05 69503095485.11942 -13481640.858318018
1977.6262295227427 12100.0 980.724293386098 3047.7524625898536 3.864617968558853e-05 1279.2994410922788 4.7412039453233594e-05 69381143324.46094 -13479097.285503311
1980.2224295011251 12100.0 982.7162573714741 3047.517494111488 3.876462016271684e-05 1279.7245208626991 4.7415694997389804e-05 69257565143.20761 -13476548.54553944
1982.8186294795066 12100.0 984.7116014114581 3047.2814187088566 3.8885141958761394e-05 1280.1525976711405 4.7419368330354336e-05 69132310903.71025 -13473994.629651027
1985.4148294578881 12100.0 986.7103253332898 3047.0442213166057 3.900781822095394e-05 1280.583795801823 4.742305969473673e-05 69005328500.89774 -13471435.52906285
1988.0110294362698 12100.0 988.7124287430197 3046.8058863654255 3.9132725481588145e-05 1281.0182450044865 4.742676934117917e-05 68876563672.11264 -13468871.235000428
1990.6072294146518 12100.0 990.7179110115394 3046.566397787053 3.9259944090789904e-05 1281.4560837152294 4.743049752828665e-05 68745959564.7961 -13466301.738690592
1993.2034293930337 12100.0 992.7267712582834 3046.3257389676905 3.938955869037077e-05 1281.8974549737409 4.7434244523360395e-05 68613456319.74906 -13463727.031362131
1995.7996293714152 12100.0 994.7390083498321 3046.08389273063 3.9521658585421045e-05 1282.3425108471665 4.743801060267724e-05 68478991302.48222 -13461147.10424643
1998.3958293497974 12100.0 996.754620869644 3045.8408413017114 3.965633775861193e-05 1282.7914110037705 4.7441796052036804e-05 68342498819.69364 -13458561.948578188
2000.992029328179 12100.0 998.7736071208492 3045.596566278561 3.979369556932399e-05 1283.2443234161062 4.7445601167250424e-05 68203909792.246994 -13455971.55559612
2003.5882293065608 12100.0 1000.7959650936536 3045.3510485983766 3.993383627213999e-05 1283.7014242715827 4.744942625465337e-05 68063152409.895905 -13453375.916543761
2006.1844292849414 12100.0 1002.8216924681328 3045.1042685035077 4.007687083388163e-05 1284.162900588912 4.745327163165202e-05 67920150004.30122 -13450775.022670237
2008.7806292633238 12100.0 1004.8507865732536 3044.8562054906547 4.0222916272803225e-05 1284.628950251674 4.7457137627527115e-05 67774822648.87686 -13448168.865231153
2011.3768292417053 12100.0 1006.8832443892024 3044.606838286264 4.0372096109663284e-05 1285.099780779131 4.7461024583829565e-05 67627085865.12883 -13445557.43548948
2013.9730292200863 12100.0 1008.9190625101328 3044.356144788362 4.052454196149615e-05 1285.575613782646 4.746493285530014e-05 67476850827.765495 -13442940.724716524
2016.569229198469 12100.0 1010.9582371320575 3044.10410201891 4.068039286757194e-05 1286.0566819425426 4.746886281062616e-05 67324023630.645386 -13440318.724192925
2019.165429176851 12100.0 1013.0007640249096 3043.8506860807042 4.083979642673442e-05 1286.5432331695954 4.747281483312836e-05 67168505527.70306 -13437691.425209748
2021.761629155232 12100.0 1015.0466385069303 3043.595872090448 4.1002909810555776e-05 1287.0355310802386 4.747678932182025e-05 67010191751.14735 -13435058.819069602
2024.357829133613 12100.0 1017.0958554148674 3043.339634123108 4.116990031751732e-05 1287.5338550286824 4.748078669229289e-05 66848971640.55622 -13432420.897087853
2026.9540291119959 12100.0 1019.1484090778977 3043.0819451414172 4.134094544684691e-05 1288.0385016068822 4.748480737783248e-05 66684728133.68348 -13429777.65059392
2029.550229090377 12100.0 1021.2042932827026 3042.822776933685 4.1516235317783536e-05 1288.5497886044893 4.748885183040984e-05 66517336968.73248 -13427129.07093262
2032.1464290687595 12100.0 1023.2635012343526 3042.5621000218507 4.169597280021765e-05 1289.0680532573592 4.749292052213568e-05 66346666636.66478 -13424475.149465634
2034.7426290471406 12100.0 1025.326025526505 3042.2998835890508 4.1880374113674744e-05 1289.5936569291055 4.7497013946413065e-05 66172577181.63665 -13421815.87757305
2037.3388290255216 12100.0 1027.3918580869213 3042.0360953811933 4.206967125750534e-05 1290.1269847894903 4.7501132619497366e-05 65994919764.74674 -13419151.246655025
2039.935029003904 12100.0 1029.4609901481308 3041.7707016094027 4.226411302534805e-05 1290.66845047122 4.750527708204463e-05 65813536436.270676 -13416481.248133536
2042.5312289822857 12100.0 1031.5334121775813 3041.503666835468 4.24639660946157e-05 1291.218497747653 4.7509447900927626e-05 65628258266.838875 -13413805.873454291
2045.127428960667 12100.0 1033.609113842249 3041.234953861158 4.266951757160492e-05 1291.7776021092523 4.751364567099372e-05 65438905265.694115 -13411125.114088744
2047.7236289390491 12100.0 1035.6880839332007 3040.964523581945 4.288107624674432e-05 1292.3462754669947 4.751787101738155e-05 65245285468.19984 -13408438.96153627
2050.3198289174306 12100.0 1037.7703103143722 3040.6923348610276 4.309897484563487e-05 1292.9250698576625 4.752212459752336e-05 65047192662.747444 -13405747.407326505
2052.9160288958124 12100.0 1039.8557798345573 3040.418344351409 4.33235737499005e-05 1293.5145818096407 4.752640710396227e-05 64844406741.78503 -13403050.443021866
2055.5122288741945 12100.0 1041.9444782612845 3040.142506331616 4.355526236273727e-05 1294.115453554236 4.753071926695993e-05 64636690894.07878 -13400348.060220253
2058.108428852576 12100.0 1044.03639018815 3039.8647725074115 4.379446235122695e-05 1294.7283842927163 4.753506185763981e-05 64423791180.549515 -13397640.250557989
2060.704628830958 12100.0 1046.1314989314415 3039.5850918003875 4.4041632321000086e-05 1295.3541310401827 4.753943569133989e-05 64205433455.67425 -13394927.005712982
2063.3008288093392 12100.0 1048.2297864337452 3039.3034101011344 4.429727162324073e-05 1295.9935174055192 4.754384163152427e-05 63981322890.93629 -13392208.317408165
2065.897028787721 12100.0 1050.3312331312336 3039.019670007888 4.456192445753277e-05 1296.6474412918042 4.754828059392749e-05 63751140873.97081 -13389484.177415228
2068.4932287661027 12100.0 1052.435817831196 3038.7338105313297 4.483618543797795e-05 1297.316883463247 4.755275355123449e-05 63514541909.14449 -13386754.577558665
2071.089428744485 12100.0 1054.5435175504535 3038.445766755931 4.512070679615094e-05 1298.0029173397895 4.7557261538447345e-05 63271152370.8612 -13384019.509720227
2073.6856287228666 12100.0 1056.6543073598295 3038.1554694631327 4.541620461215072e-05 1298.7067232348006 4.756180565885734e-05 63020565119.523796 -13381278.965843728
2076.281828701248 12100.0 1058.7681601750664 3037.8628447216097 4.572346732601684e-05 1299.4295977839006 4.7566387090540955e-05 62762337777.13193 -13378532.937940383
2078.8780286796296 12100.0 1060.8850465691648 3037.5678133934125 4.604336557624875e-05 1300.1729729988263 4.7571007094183004e-05 62495986679.996765 -13375781.418094607
2081.4742286580117 12100.0 1063.0049344999716 3037.270290611857 4.637686333406941e-05 1300.938434059826 4.757566702135373e-05 62220983085.595276 -13373024.398470452
2084.0704286363925 12100.0 1065.1277890629135 3036.9701851487457 4.672503237084958e-05 1301.7277412981218 4.758036832453217e-05 61936746524.48923 -13370261.871318666
